,player_id,position,sub_position,yellow_cards,red_cards,avg_minutes_played,n_games
2618,139606,Defender,Centre-Back,7,0,82.23333333333333,30
2619,147183,Defender,Left-Back,7,0,83.36666666666666,30
2620,148364,Defender,Left-Back,7,0,84.29113924050633,79
2621,149249,Defender,Centre-Back,7,0,79.64444444444445,45
2622,157387,Defender,Right-Back,7,0,73.0,73
2623,158623,Defender,Right-Back,7,0,68.58064516129032,31
2624,160514,Defender,Left-Back,7,0,66.16666666666667,18
2625,160968,Defender,Right-Back,7,0,64.08695652173913,69
2626,168063,Defender,Left-Back,7,1,69.6969696969697,33
2627,168088,Defender,Centre-Back,7,0,86.70370370370371,27
2628,169260,Defender,Centre-Back,7,0,51.21153846153846,52
2629,175179,Defender,Centre-Back,7,0,85.57894736842105,38
2630,185699,Defender,Left-Back,7,1,87.55882352941177,34
2631,187896,Defender,Left-Back,7,0,77.42592592592592,54
2632,194460,Defender,Left-Back,7,0,67.69565217391305,46
2633,195628,Defender,Centre-Back,7,0,85.77777777777777,18
2634,196126,Defender,Centre-Back,7,0,86.4375,32
2635,196900,Defender,Centre-Back,7,1,78.84782608695652,46
2636,198484,Defender,Left-Back,7,0,65.51515151515152,33
2637,200467,Defender,Centre-Back,7,0,75.5,32
2638,203360,Defender,Left-Back,7,1,76.76623376623377,77
2639,203855,Defender,Right-Back,7,1,69.58441558441558,77
2640,203856,Defender,Centre-Back,7,0,80.10526315789474,57
2641,205497,Defender,Left-Back,7,0,86.57692307692308,26
2642,206430,Defender,Centre-Back,7,0,77.47619047619048,21
2643,207519,Defender,Centre-Back,7,0,68.94285714285714,35
2644,213614,Defender,Centre-Back,7,0,86.68181818181819,44
2645,217863,Defender,Left-Back,7,0,88.90625,64
2646,225077,Defender,Left-Back,7,0,67.6470588235294,17
2647,226978,Defender,Centre-Back,7,0,90.0,20
2648,234764,Defender,Right-Back,7,0,78.72413793103448,58
2649,236956,Defender,Centre-Back,7,1,82.34482758620689,29
2650,249552,Defender,Left-Back,7,0,72.51724137931035,58
2651,255243,Defender,Left-Back,7,0,77.91489361702128,47
2652,257988,Defender,Right-Back,7,0,88.3,90
2653,258886,Defender,Left-Back,7,0,70.03225806451613,31
2654,263911,Defender,Centre-Back,7,0,72.38461538461539,26
2655,265136,Defender,Centre-Back,7,0,77.04878048780488,41
2656,273945,Defender,Left-Back,7,0,85.75,60
2657,277782,Defender,Right-Back,7,0,74.57142857142857,133
2658,280080,Defender,Right-Back,7,0,71.28,50
2659,282250,Defender,Left-Back,7,0,82.25581395348837,43
2660,285548,Defender,Centre-Back,7,1,83.78947368421052,76
2661,287600,Defender,Left-Back,7,0,64.55813953488372,43
2662,288237,Defender,Centre-Back,7,2,68.75280898876404,89
2663,288858,Defender,Right-Back,7,0,73.91379310344827,58
2664,291007,Defender,Centre-Back,7,0,66.65217391304348,23
2665,293194,Defender,Left-Back,7,0,74.91071428571429,56
2666,296359,Defender,Centre-Back,7,0,78.92,50
2667,296903,Defender,Left-Back,7,0,75.17142857142858,35
2668,323422,Defender,Centre-Back,7,2,77.8,30
2669,328959,Defender,Right-Back,7,0,73.14285714285714,77
2670,330780,Defender,Centre-Back,7,1,65.16129032258064,31
2671,331087,Defender,Centre-Back,7,0,83.56410256410257,39
2672,335003,Defender,Right-Back,7,0,55.208333333333336,24
2673,337381,Defender,Centre-Back,7,1,87.61904761904762,21
2674,344393,Defender,Left-Back,7,0,71.80882352941177,68
2675,346561,Defender,Centre-Back,7,0,80.9047619047619,21
2676,346647,Defender,Centre-Back,7,0,77.82352941176471,68
2677,347617,Defender,Left-Back,7,0,63.08955223880597,67
2678,348298,Defender,Centre-Back,7,0,68.29166666666667,48
2679,353271,Defender,Right-Back,7,0,65.96,25
2680,354173,Defender,Centre-Back,7,0,41.62162162162162,37
2681,354340,Defender,Centre-Back,7,0,86.8076923076923,52
2682,354697,Defender,Centre-Back,7,0,61.81481481481482,27
2683,355816,Defender,Centre-Back,7,0,84.63793103448276,58
2684,357003,Defender,Centre-Back,7,0,73.27906976744185,43
2685,357158,Defender,Left-Back,7,0,60.56976744186046,86
2686,367652,Defender,Centre-Back,7,0,87.6923076923077,13
2687,375719,Defender,Left-Back,7,0,62.81395348837209,43
2688,379168,Defender,Right-Back,7,0,78.02941176470588,34
2689,387047,Defender,Centre-Back,7,1,85.25925925925925,108
2690,388236,Defender,Right-Back,7,1,78.39830508474576,118
2691,392569,Defender,Right-Back,7,0,65.94444444444444,54
2692,394980,Defender,Right-Back,7,0,64.53658536585365,41
2693,396400,Defender,Right-Back,7,0,63.08,25
2694,410183,Defender,Centre-Back,7,0,80.05,20
2695,410897,Defender,Centre-Back,7,1,83.29411764705883,17
2696,418543,Defender,Centre-Back,7,0,64.73076923076923,78
2697,419119,Defender,Centre-Back,7,0,72.21739130434783,46
2698,419723,Defender,Centre-Back,7,0,78.80263157894737,76
2699,425567,Defender,Left-Back,7,0,87.03125,32
2700,430797,Defender,Centre-Back,7,1,81.05172413793103,58
2701,435228,Defender,Centre-Back,7,0,73.65625,32
2702,435821,Defender,Left-Back,7,0,86.66666666666667,18
2703,456535,Defender,Centre-Back,7,0,88.42307692307692,26
2704,459655,Defender,Centre-Back,7,0,54.3125,32
2705,460629,Defender,Right-Back,7,0,55.5,62
2706,461582,Defender,Centre-Back,7,0,87.63157894736842,19
2707,476735,Defender,Centre-Back,7,0,63.6140350877193,57
2708,478365,Defender,Left-Back,7,0,43.96153846153846,26
2709,496745,Defender,Right-Back,7,0,73.4,25
2710,504148,Defender,Right-Back,7,0,67.63636363636364,33
2711,524925,Defender,Centre-Back,7,0,58.28125,32
2712,544784,Defender,Left-Back,7,0,75.49367088607595,79
2713,578680,Defender,Right-Back,7,0,78.97058823529412,34
2714,580747,Defender,Right-Back,7,0,74.76190476190476,21
2715,591361,Defender,Left-Back,7,1,72.1,40
2716,596240,Defender,Centre-Back,7,1,73.175,40
2717,624548,Defender,Right-Back,7,0,68.4,35
2718,684519,Defender,Centre-Back,7,1,77.36666666666666,30
2719,712857,Defender,Centre-Back,7,0,74.5,22
2720,1423,Defender,Right-Back,6,0,86.109375,64
2721,1662,Defender,Right-Back,6,0,69.7843137254902,51
2722,3548,Defender,Left-Back,6,1,65.77777777777777,36
2723,6803,Defender,Left-Back,6,0,71.54285714285714,70
2724,8733,Defender,Centre-Back,6,0,87.63571428571429,140
2725,9340,Defender,Centre-Back,6,0,77.93333333333334,30
2726,12386,Defender,Centre-Back,6,0,68.26470588235294,34
2727,15798,Defender,Centre-Back,6,0,88.65,20
2728,16868,Defender,Centre-Back,6,0,78.51136363636364,88
2729,17735,Defender,Left-Back,6,0,71.88235294117646,34
2730,18301,Defender,Right-Back,6,1,70.71052631578948,38
2731,18646,Defender,Centre-Back,6,1,90.61538461538461,13
2732,18878,Defender,Right-Back,6,2,79.0,12
2733,20841,Defender,Centre-Back,6,0,76.37288135593221,59
2734,21042,Defender,Centre-Back,6,0,69.85185185185185,27
2735,21887,Defender,Left-Back,6,0,68.0,25
2736,22810,Defender,Right-Back,6,0,74.73333333333333,30
2737,22853,Defender,Centre-Back,6,1,65.28571428571429,21
2738,23111,Defender,Right-Back,6,1,84.48447204968944,161
2739,24670,Defender,Left-Back,6,0,82.84210526315789,19
2740,24956,Defender,Right-Back,6,0,81.2,30
2741,25211,Defender,Centre-Back,6,2,86.65,20
2742,25618,Defender,Centre-Back,6,0,84.72972972972973,37
2743,25684,Defender,Centre-Back,6,0,76.69811320754717,53
2744,25820,Defender,Left-Back,6,0,84.63414634146342,41
2745,29016,Defender,Centre-Back,6,0,83.31914893617021,47
2746,33078,Defender,Centre-Back,6,0,76.13513513513513,37
2747,33447,Defender,Centre-Back,6,0,89.2258064516129,31
2748,33905,Defender,Centre-Back,6,0,79.73076923076923,26
2749,34396,Defender,Left-Back,6,0,82.61538461538461,26
2750,34570,Defender,Left-Back,6,0,77.51612903225806,31
2751,36784,Defender,Right-Back,6,0,86.025,40
2752,37428,Defender,Centre-Back,6,0,77.62068965517241,58
2753,37835,Defender,Centre-Back,6,1,82.63636363636364,22
2754,38005,Defender,Centre-Back,6,0,84.65384615384616,26
2755,38305,Defender,Centre-Back,6,0,76.83333333333333,24
2756,39913,Defender,Left-Back,6,2,77.025,120
2757,42641,Defender,Right-Back,6,0,79.44444444444444,18
2758,43257,Defender,Centre-Back,6,2,66.78048780487805,41
2759,45542,Defender,Right-Back,6,0,83.67857142857143,28
2760,46236,Defender,Left-Back,6,0,70.31428571428572,35
2761,47517,Defender,Centre-Back,6,0,69.54545454545455,33
2762,47576,Defender,Centre-Back,6,0,81.0,29
2763,48081,Defender,Centre-Back,6,0,80.375,40
2764,53301,Defender,Centre-Back,6,0,80.0,24
2765,54787,Defender,Right-Back,6,0,52.46153846153846,26
2766,55573,Defender,Right-Back,6,0,87.26086956521739,23
2767,56325,Defender,Right-Back,6,0,82.05263157894737,19
2768,56817,Defender,Centre-Back,6,0,63.470588235294116,17
2769,58958,Defender,Centre-Back,6,0,83.93333333333334,15
2770,59148,Defender,Centre-Back,6,0,86.46666666666667,15
2771,59434,Defender,Centre-Back,6,2,83.08108108108108,37
2772,60289,Defender,Left-Back,6,0,80.71428571428571,21
2773,60594,Defender,Left-Back,6,1,87.7752808988764,89
2774,60767,Defender,Right-Back,6,0,79.55882352941177,68
2775,60905,Defender,Centre-Back,6,0,89.15384615384616,65
2776,61867,Defender,Centre-Back,6,0,88.55263157894737,38
2777,62144,Defender,Right-Back,6,0,63.42857142857143,49
2778,62180,Defender,Left-Back,6,0,65.5,20
2779,63846,Defender,Right-Back,6,0,85.95744680851064,47
2780,66109,Defender,Centre-Back,6,0,44.03225806451613,31
2781,66960,Defender,Centre-Back,6,0,90.0,7
2782,67066,Defender,Right-Back,6,0,82.38461538461539,13
2783,67715,Defender,Centre-Back,6,0,77.25,20
2784,70245,Defender,Centre-Back,6,1,80.375,32
2785,70898,Defender,Centre-Back,6,0,69.17073170731707,41
2786,73733,Defender,Left-Back,6,0,83.40625,32
2787,77153,Defender,Left-Back,6,0,87.125,32
2788,79723,Defender,Centre-Back,6,0,89.41176470588235,34
2789,80671,Defender,Centre-Back,6,0,84.24050632911393,79
2790,82201,Defender,Right-Back,6,0,74.88,25
2791,83275,Defender,Left-Back,6,0,65.25,36
2792,85372,Defender,Left-Back,6,0,70.26315789473684,38
2793,86057,Defender,Centre-Back,6,1,87.66666666666667,15
2794,86310,Defender,Right-Back,6,0,73.09677419354838,93
2795,86918,Defender,Centre-Back,6,0,71.02325581395348,43
2796,87262,Defender,Left-Back,6,0,83.35483870967742,31
2797,88370,Defender,Right-Back,6,1,65.46666666666667,15
2798,89450,Defender,Centre-Back,6,0,71.12820512820512,39
2799,90768,Defender,Right-Back,6,1,72.93103448275862,29
2800,93535,Defender,Right-Back,6,0,75.9047619047619,42
2801,94603,Defender,Centre-Back,6,0,88.67647058823529,34
2802,95014,Defender,Centre-Back,6,0,84.93023255813954,43
2803,95483,Defender,Left-Back,6,0,59.95454545454545,22
2804,97616,Defender,Centre-Back,6,0,72.8030303030303,66
2805,101742,Defender,Centre-Back,6,1,87.77777777777777,45
2806,101808,Defender,Centre-Back,6,0,67.41666666666667,12
2807,103221,Defender,Centre-Back,6,0,77.54761904761905,42
2808,105362,Defender,Centre-Back,6,0,83.55882352941177,34
2809,105388,Defender,Centre-Back,6,0,78.25,28
2810,106252,Defender,Centre-Back,6,0,83.8030303030303,66
2811,110911,Defender,Left-Back,6,0,79.60714285714286,28
2812,111283,Defender,Centre-Back,6,1,82.26923076923077,26
2813,118303,Defender,Right-Back,6,0,62.594202898550726,69
2814,121385,Defender,Centre-Back,6,0,85.96875,32
2815,125693,Defender,Left-Back,6,0,83.75,24
2816,126722,Defender,Right-Back,6,0,77.64285714285714,14
2817,130040,Defender,Right-Back,6,0,71.6,20
2818,130622,Defender,Right-Back,6,0,80.89090909090909,55
2819,130841,Defender,Left-Back,6,0,76.78260869565217,23
2820,136749,Defender,Right-Back,6,0,86.04347826086956,23
2821,138512,Defender,Centre-Back,6,1,77.0,31
2822,139173,Defender,Left-Back,6,0,72.68,75
2823,143101,Defender,Centre-Back,6,0,84.83157894736843,95
2824,149525,Defender,Centre-Back,6,0,86.51515151515152,33
2825,152044,Defender,Centre-Back,6,0,63.578947368421055,38
2826,157672,Defender,Right-Back,6,0,83.66666666666667,57
2827,157912,Defender,Centre-Back,6,0,83.73076923076923,26
2828,160182,Defender,Centre-Back,6,0,53.57142857142857,14
2829,160825,Defender,Right-Back,6,0,79.92307692307692,26
2830,160986,Defender,Centre-Back,6,0,67.7,30
2831,167553,Defender,Centre-Back,6,1,86.02173913043478,46
2832,169841,Defender,Centre-Back,6,1,80.275,40
2833,171376,Defender,Centre-Back,6,0,83.31428571428572,35
2834,171411,Defender,Left-Back,6,0,47.875,24
2835,179757,Defender,Left-Back,6,1,64.41666666666667,36
2836,180358,Defender,Centre-Back,6,0,76.61111111111111,36
2837,181179,Defender,Centre-Back,6,0,79.73333333333333,30
2838,181469,Defender,Centre-Back,6,0,48.861111111111114,36
2839,183161,Defender,Centre-Back,6,0,83.04166666666667,48
2840,184932,Defender,Centre-Back,6,0,73.94285714285714,35
2841,190634,Defender,Left-Back,6,0,65.70370370370371,27
2842,192492,Defender,Left-Back,6,1,80.15151515151516,33
2843,197304,Defender,Left-Back,6,0,77.40579710144928,69
2844,199938,Defender,Centre-Back,6,0,79.57142857142857,21
2845,203617,Defender,Centre-Back,6,0,77.63157894736842,38
2846,203939,Defender,Left-Back,6,0,59.0,55
2847,204395,Defender,Centre-Back,6,0,74.34782608695652,23
2848,204642,Defender,Left-Back,6,0,77.93333333333334,15
2849,206734,Defender,Centre-Back,6,0,75.33928571428571,56
2850,211389,Defender,Right-Back,6,1,65.0,42
2851,220496,Defender,Left-Back,6,1,86.98507462686567,67
2852,222805,Defender,Centre-Back,6,0,89.07142857142857,28
2853,223431,Defender,Left-Back,6,1,81.36,25
2854,224892,Defender,Left-Back,6,0,74.3076923076923,26
2855,230985,Defender,Left-Back,6,0,76.71052631578948,76
2856,238716,Defender,Left-Back,6,0,72.61538461538461,39
2857,240263,Defender,Right-Back,6,0,83.09375,32
2858,240274,Defender,Left-Back,6,0,74.36666666666666,30
2859,242018,Defender,Centre-Back,6,0,76.24,25
2860,245030,Defender,Right-Back,6,0,76.45454545454545,33
2861,248935,Defender,Centre-Back,6,0,79.83333333333333,24
2862,258885,Defender,Left-Back,6,0,77.6590909090909,44
2863,260321,Defender,Centre-Back,6,0,79.78947368421052,19
2864,263903,Defender,Left-Back,6,1,72.09615384615384,52
2865,265879,Defender,Centre-Back,6,0,77.11320754716981,53
2866,270055,Defender,Left-Back,6,0,75.81818181818181,22
2867,270905,Defender,Centre-Back,6,0,88.96153846153847,26
2868,271441,Defender,Centre-Back,6,0,59.03703703703704,27
2869,273000,Defender,Centre-Back,6,0,78.05263157894737,57
2870,273455,Defender,Left-Back,6,1,71.4,25
2871,277723,Defender,Centre-Back,6,0,82.80851063829788,47
2872,279152,Defender,Centre-Back,6,1,86.0,33
2873,279480,Defender,Left-Back,6,0,81.86666666666666,15
2874,287431,Defender,Centre-Back,6,0,86.44186046511628,86
2875,289117,Defender,Left-Back,6,0,77.55555555555556,36
2876,289282,Defender,Right-Back,6,0,51.1,30
2877,291760,Defender,Left-Back,6,0,68.29411764705883,85
2878,294321,Defender,Centre-Back,6,1,81.31147540983606,61
2879,313504,Defender,Right-Back,6,0,89.75,28
2880,315129,Defender,Left-Back,6,0,81.0,64
2881,315138,Defender,Centre-Back,6,0,80.31168831168831,77
2882,318520,Defender,Right-Back,6,1,54.85454545454545,55
2883,326585,Defender,Left-Back,6,0,83.82857142857142,35
2884,328609,Defender,Centre-Back,6,0,83.05882352941177,17
2885,330574,Defender,Centre-Back,6,0,67.6,15
2886,335721,Defender,Centre-Back,6,0,88.3157894736842,57
2887,337673,Defender,Right-Back,6,1,75.93548387096774,31
2888,339559,Defender,Centre-Back,6,0,87.59375,32
2889,340339,Defender,Centre-Back,6,1,62.733333333333334,15
2890,341049,Defender,Centre-Back,6,0,87.42307692307692,26
2891,342212,Defender,Left-Back,6,0,78.84,25
2892,342252,Defender,Right-Back,6,0,49.23529411764706,17
2893,343622,Defender,Left-Back,6,0,82.45652173913044,46
2894,345748,Defender,Right-Back,6,0,66.58823529411765,51
2895,346314,Defender,Centre-Back,6,0,74.59183673469387,49
2896,347905,Defender,Left-Back,6,1,77.30555555555556,36
2897,351755,Defender,Right-Back,6,0,83.02631578947368,38
2898,354742,Defender,Centre-Back,6,0,87.27272727272727,33
2899,355496,Defender,Centre-Back,6,0,88.05,20
2900,357148,Defender,Centre-Back,6,0,80.38461538461539,39
2901,361065,Defender,Left-Back,6,0,63.48076923076923,52
2902,361238,Defender,Right-Back,6,0,49.23809523809524,21
2903,363227,Defender,Left-Back,6,0,81.9047619047619,21
2904,364245,Defender,Centre-Back,6,0,68.61643835616438,73
2905,370683,Defender,Centre-Back,6,0,87.41818181818182,55
2906,370889,Defender,Centre-Back,6,0,81.32432432432432,37
2907,371002,Defender,Centre-Back,6,1,85.8,25
2908,374984,Defender,Left-Back,6,0,58.0,15
2909,387355,Defender,Centre-Back,6,0,72.1891891891892,37
2910,388588,Defender,Centre-Back,6,1,82.27586206896552,58
2911,390125,Defender,Right-Back,6,1,51.02439024390244,41
2912,396536,Defender,Left-Back,6,0,75.73913043478261,46
2913,400131,Defender,Centre-Back,6,0,79.1875,16
2914,407577,Defender,Left-Back,6,0,72.0,31
2915,410708,Defender,Centre-Back,6,1,74.73809523809524,42
2916,411302,Defender,Centre-Back,6,0,79.84848484848484,33
2917,419458,Defender,Right-Back,6,0,82.33333333333333,18
2918,422051,Defender,Centre-Back,6,0,82.73076923076923,52
2919,424042,Defender,Right-Back,6,0,65.04,50
2920,426790,Defender,Left-Back,6,0,79.13888888888889,36
2921,442552,Defender,Right-Back,6,0,83.14285714285714,35
2922,448844,Defender,Left-Back,6,0,82.92941176470588,85
2923,449721,Defender,Left-Back,6,0,66.05882352941177,34
2924,451311,Defender,Left-Back,6,0,42.575,40
2925,469211,Defender,Left-Back,6,0,78.58695652173913,46
2926,480267,Defender,Centre-Back,6,0,67.9074074074074,54
2927,481091,Defender,Left-Back,6,0,71.19298245614036,57
2928,482838,Defender,Centre-Back,6,0,51.458333333333336,24
2929,483916,Defender,Right-Back,6,0,74.51219512195122,41
2930,484367,Defender,Centre-Back,6,0,77.66666666666667,21
2931,485960,Defender,Centre-Back,6,0,78.26923076923077,26
2932,485965,Defender,Left-Back,6,0,74.18461538461538,65
2933,490365,Defender,Centre-Back,6,0,73.75,20
2934,491298,Defender,Centre-Back,6,1,73.3108108108108,74
2935,495666,Defender,Centre-Back,6,0,86.54794520547945,73
2936,498899,Defender,Left-Back,6,0,67.13725490196079,51
2937,505194,Defender,Left-Back,6,0,78.85714285714286,42
2938,518261,Defender,Centre-Back,6,2,74.33333333333333,33
2939,521964,Defender,Centre-Back,6,0,65.5,26
2940,533318,Defender,Centre-Back,6,0,72.54545454545455,11
2941,535955,Defender,Left-Back,6,0,60.15094339622642,53
2942,537602,Defender,Right-Back,6,0,53.30769230769231,39
2943,548716,Defender,Left-Back,6,0,60.121212121212125,33
2944,576314,Defender,Centre-Back,6,0,79.6774193548387,31
2945,578391,Defender,Left-Back,6,0,69.23636363636363,55
2946,587106,Defender,Centre-Back,6,0,88.46666666666667,15
2947,613781,Defender,Left-Back,6,0,75.0,16
2948,617679,Defender,Right-Back,6,0,73.80952380952381,21
2949,620072,Defender,Right-Back,6,0,83.84285714285714,70
2950,629567,Defender,Left-Back,6,0,60.390243902439025,41
2951,643528,Defender,Centre-Back,6,0,87.95,20
2952,674612,Defender,Centre-Back,6,0,66.9,60
2953,740273,Defender,Right-Back,6,0,54.166666666666664,30
2954,782612,Defender,Right-Back,6,0,64.48648648648648,37
2955,568,Defender,Centre-Back,5,0,79.41176470588235,34
2956,2767,Defender,Centre-Back,5,0,62.43478260869565,23
2957,3202,Defender,Centre-Back,5,0,68.16666666666667,60
2958,3296,Defender,Left-Back,5,1,86.66666666666667,27
2959,3405,Defender,Centre-Back,5,1,81.96875,32
2960,4241,Defender,Centre-Back,5,0,87.64383561643835,73
2961,4277,Defender,Centre-Back,5,0,82.07692307692308,13
2962,5543,Defender,Centre-Back,5,1,85.5813953488372,43
2963,9369,Defender,Centre-Back,5,1,88.33333333333333,18
2964,13919,Defender,Centre-Back,5,1,78.08,25
2965,14259,Defender,Centre-Back,5,0,74.80952380952381,21
2966,14960,Defender,Centre-Back,5,0,75.53448275862068,58
2967,16743,Defender,Left-Back,5,0,87.91304347826087,23
2968,17179,Defender,Centre-Back,5,0,86.64102564102564,78
2969,17273,Defender,Centre-Back,5,0,76.04545454545455,22
2970,17313,Defender,Centre-Back,5,0,85.10909090909091,55
2971,17976,Defender,Left-Back,5,0,69.33333333333333,9
2972,18100,Defender,Centre-Back,5,0,78.77142857142857,35
2973,18533,Defender,Centre-Back,5,0,69.92307692307692,13
2974,18981,Defender,Centre-Back,5,0,82.03225806451613,31
2975,19108,Defender,Centre-Back,5,0,84.2,65
2976,22635,Defender,Left-Back,5,0,78.52380952380952,21
2977,22802,Defender,Left-Back,5,0,76.69565217391305,23
2978,22887,Defender,Centre-Back,5,0,84.88888888888889,27
2979,24700,Defender,Right-Back,5,0,75.02083333333333,48
2980,27151,Defender,Left-Back,5,0,84.5,38
2981,30667,Defender,Centre-Back,5,0,79.2542372881356,59
2982,30803,Defender,Left-Back,5,1,85.55,20
2983,31101,Defender,Centre-Back,5,0,83.04545454545455,44
2984,32591,Defender,Left-Back,5,0,79.6923076923077,13
2985,33430,Defender,Centre-Back,5,0,84.58333333333333,24
2986,34029,Defender,Left-Back,5,0,84.2,20
2987,34527,Defender,Right-Back,5,0,80.5,12
2988,34672,Defender,Right-Back,5,0,63.714285714285715,14
2989,34941,Defender,Centre-Back,5,0,87.8,25
2990,34951,Defender,Centre-Back,5,0,73.15384615384616,13
2991,36039,Defender,Right-Back,5,1,50.475,40
2992,36658,Defender,Centre-Back,5,0,86.05882352941177,34
2993,36914,Defender,Left-Back,5,1,71.18518518518519,27
2994,37222,Defender,Right-Back,5,0,79.5,114
2995,37633,Defender,Centre-Back,5,0,81.6,15
2996,38094,Defender,Right-Back,5,0,75.5925925925926,27
2997,38266,Defender,Centre-Back,5,1,80.11111111111111,36
2998,38449,Defender,Centre-Back,5,0,68.95833333333333,24
2999,40429,Defender,Centre-Back,5,0,61.96296296296296,27
3000,44358,Defender,Centre-Back,5,1,85.22727272727273,22
3001,44521,Defender,Right-Back,5,0,72.20588235294117,34
3002,44780,Defender,Right-Back,5,0,82.31428571428572,35
3003,45025,Defender,Centre-Back,5,0,90.0,32
3004,45299,Defender,Centre-Back,5,0,84.47727272727273,44
3005,47785,Defender,Left-Back,5,0,75.0625,32
3006,50366,Defender,Centre-Back,5,0,86.65217391304348,23
3007,50577,Defender,Left-Back,5,1,74.35323383084577,201
3008,51528,Defender,Right-Back,5,0,80.84615384615384,39
3009,51529,Defender,Centre-Back,5,0,77.84615384615384,26
3010,51661,Defender,Centre-Back,5,0,84.81666666666666,60
3011,53532,Defender,Centre-Back,5,1,82.25,32
3012,54128,Defender,Right-Back,5,0,82.27272727272727,11
3013,54312,Defender,Centre-Back,5,0,85.75,24
3014,55295,Defender,Centre-Back,5,0,65.4375,16
3015,56510,Defender,Left-Back,5,0,79.8076923076923,26
3016,56802,Defender,Left-Back,5,1,82.47058823529412,17
3017,57987,Defender,Centre-Back,5,0,81.43396226415095,53
3018,58070,Defender,Centre-Back,5,0,79.05555555555556,36
3019,58660,Defender,Centre-Back,5,1,79.82456140350877,57
3020,60990,Defender,Centre-Back,5,0,89.58333333333333,108
3021,63490,Defender,Left-Back,5,0,70.09677419354838,31
3022,65239,Defender,Centre-Back,5,1,61.46666666666667,15
3023,65255,Defender,Centre-Back,5,0,79.22448979591837,49
3024,67303,Defender,Centre-Back,5,1,88.18181818181819,44
3025,68980,Defender,Centre-Back,5,1,83.125,72
3026,75062,Defender,Centre-Back,5,0,82.51282051282051,39
3027,77740,Defender,Right-Back,5,0,73.23076923076923,13
3028,78553,Defender,Centre-Back,5,0,77.75,24
3029,79121,Defender,Left-Back,5,0,72.23333333333333,30
3030,80144,Defender,Left-Back,5,0,85.0,25
3031,80442,Defender,Right-Back,5,0,80.97674418604652,43
3032,89542,Defender,Left-Back,5,0,63.096774193548384,31
3033,89619,Defender,Centre-Back,5,1,69.21951219512195,41
3034,89637,Defender,Centre-Back,5,1,77.67441860465117,43
3035,90964,Defender,Left-Back,5,0,85.83870967741936,31
3036,91358,Defender,Centre-Back,5,0,72.25,36
3037,93330,Defender,Centre-Back,5,0,86.22727272727273,22
3038,93862,Defender,Centre-Back,5,0,57.8125,16
3039,94414,Defender,Centre-Back,5,0,60.5,10
3040,96043,Defender,Centre-Back,5,0,71.74358974358974,39
3041,96331,Defender,Left-Back,5,0,78.46153846153847,26
3042,102123,Defender,Left-Back,5,1,75.47058823529412,51
3043,110356,Defender,Right-Back,5,0,83.33673469387755,98
3044,110622,Defender,Centre-Back,5,0,79.89285714285714,28
3045,110865,Defender,Centre-Back,5,1,81.175,40
3046,117551,Defender,Centre-Back,5,0,83.72222222222223,36
3047,118014,Defender,Right-Back,5,0,74.54545454545455,22
3048,118056,Defender,Centre-Back,5,0,83.0,17
3049,120091,Defender,Right-Back,5,1,86.06666666666666,30
3050,121403,Defender,Left-Back,5,0,89.81481481481481,27
3051,121528,Defender,Centre-Back,5,0,77.45,20
3052,124173,Defender,Centre-Back,5,0,85.0,10
3053,124662,Defender,Centre-Back,5,0,78.41666666666667,12
3054,127191,Defender,Centre-Back,5,1,74.75,20
3055,127573,Defender,Right-Back,5,0,78.77966101694915,59
3056,130348,Defender,Left-Back,5,0,86.61111111111111,18
3057,132632,Defender,Centre-Back,5,0,86.28571428571429,21
3058,134603,Defender,Right-Back,5,0,61.04347826086956,46
3059,136169,Defender,Centre-Back,5,0,87.8,15
3060,153657,Defender,Centre-Back,5,0,88.71428571428571,28
3061,154578,Defender,Centre-Back,5,0,67.9,20
3062,159032,Defender,Centre-Back,5,0,63.035714285714285,28
3063,168162,Defender,Right-Back,5,0,51.68571428571428,35
3064,169497,Defender,Left-Back,5,0,73.51351351351352,37
3065,174822,Defender,Right-Back,5,0,87.76666666666667,30
3066,177859,Defender,Centre-Back,5,0,78.7,40
3067,178540,Defender,Left-Back,5,1,75.4,25
3068,180181,Defender,Right-Back,5,0,68.4,25
3069,183841,Defender,Right-Back,5,0,83.1,20
3070,187359,Defender,Left-Back,5,1,68.84615384615384,26
3071,187908,Defender,Centre-Back,5,0,61.282051282051285,39
3072,190576,Defender,Left-Back,5,0,64.38888888888889,18
3073,190705,Defender,Centre-Back,5,0,77.52173913043478,23
3074,198613,Defender,Centre-Back,5,0,81.34285714285714,35
3075,198866,Defender,Right-Back,5,0,64.78571428571429,14
3076,203778,Defender,Right-Back,5,0,77.02325581395348,43
3077,204040,Defender,Left-Back,5,0,89.07894736842105,38
3078,204404,Defender,Right-Back,5,0,43.916666666666664,12
3079,206054,Defender,Left-Back,5,0,64.45833333333333,24
3080,210146,Defender,Centre-Back,5,0,80.66666666666667,21
3081,216668,Defender,Centre-Back,5,0,86.61224489795919,49
3082,226971,Defender,Centre-Back,5,1,81.70370370370371,54
3083,230066,Defender,Left-Back,5,1,77.8,30
3084,230140,Defender,Centre-Back,5,0,84.9375,16
3085,231932,Defender,Left-Back,5,0,89.26666666666667,15
3086,233124,Defender,Centre-Back,5,0,83.3953488372093,43
3087,234733,Defender,Right-Back,5,1,72.65217391304348,23
3088,235840,Defender,Centre-Back,5,0,76.12820512820512,39
